Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
632	1,074211	1,111111	1,111111	20	0	
633	1,073787	1,111111	1,111111	20	0	
634	1,074073	1,111111	1,111111	20	0	
635	1,073919	1,111111	1,111111	20	0	
636	1,072803	1,111111	1,111111	20	0	
637	1,072929	1,111111	1,111111	20	0	
638	1,072897	1,111111	1,111111	20	0	
639	1,072985	1,111111	1,111111	20	0	
640	1,072478	1,111111	1,111111	20	0	
641	1,073218	1,111111	1,111111	20	0	
642	1,073627	1,111111	1,111111	20	0	
643	1,073099	1,111111	1,111111	20	0	
644	1,071166	1,111111	1,111111	20	0	
645	1,072749	1,111111	1,111111	20	0	
646	1,073433	1,111111	1,111111	20	0	
647	1,073340	1,111111	1,111111	20	0	
648	1,072422	1,111111	1,111111	20	0	
649	1,074277	1,111111	1,111111	20	0	
650	1,074245	1,111111	1,111111	20	0	
651	1,073690	1,111111	1,111111	20	0	
652	1,074383	1,111111	1,111111	20	0	
653	1,074268	1,111111	1,111111	20	0	
654	1,072610	1,111111	1,111111	20	0	
655	1,072937	1,111111	1,111111	20	0	
656	1,072479	1,111111	1,111111	20	0	
657	1,072758	1,111111	1,111111	20	0	
658	1,072558	1,111111	1,111111	20	0	
659	1,072279	1,111111	1,111111	20	0	
660	1,073030	1,111111	1,111111	20	0	
661	1,074024	1,111111	1,111111	20	0	
662	1,072584	1,111111	1,111111	20	0	
663	1,073163	1,111111	1,111111	20	0	
664	1,073490	1,111111	1,111111	20	0	
665	1,072604	1,111111	1,111111	20	0	
666	1,072891	1,111111	1,111111	20	0	
667	1,073040	1,111111	1,111111	20	0	
668	1,073479	1,111111	1,111111	20	0	
669	1,072346	1,111111	1,111111	20	0	
670	1,072643	1,111111	1,111111	20	0	
671	1,071951	1,111111	1,111111	20	0	
672	1,072080	1,111111	1,111111	20	0	
673	1,072839	1,111111	1,111111	20	0	
674	1,073202	1,111111	1,111111	20	0	
675	1,071771	1,111111	1,111111	20	0	
676	1,072369	1,111111	1,111111	20	0	
677	1,073281	1,111111	1,111111	20	0	
678	1,073417	1,111111	1,111111	20	0	
679	1,073769	1,111111	1,111111	20	0	
680	1,072789	1,111111	1,111111	20	0	
681	1,072829	1,111111	1,111111	20	0	
682	1,073215	1,111111	1,111111	20	0	
683	1,072083	1,111111	1,111111	20	0	
684	1,072575	1,111111	1,111111	20	0	
685	1,074173	1,111111	1,111111	20	0	
686	1,072451	1,111111	1,111111	20	0	
687	1,074114	1,111111	1,111111	20	0	
688	1,074261	1,111111	1,111111	20	0	
689	1,074404	1,111111	1,111111	20	0	
690	1,074438	1,111111	1,111111	20	0	
691	1,072799	1,111111	1,111111	20	0	
692	1,073468	1,111111	1,111111	20	0	
693	1,073856	1,111111	1,111111	20	0	
694	1,073139	1,111111	1,111111	20	0	
695	1,073733	1,111111	1,111111	20	0	
696	1,074387	1,111111	1,111111	20	0	
697	1,074494	1,111111	1,111111	20	0	
698	1,072403	1,111111	1,111111	20	0	
699	1,073692	1,111111	1,111111	20	0	
700	1,073725	1,111111	1,111111	20	0	
701	1,074224	1,111111	1,111111	20	0	
702	1,073903	1,111111	1,111111	20	0	
703	1,073206	1,111111	1,111111	20	0	
704	1,074331	1,111111	1,111111	20	0	
705	1,073746	1,111111	1,111111	20	0	
706	1,072536	1,111111	1,111111	20	0	
707	1,072910	1,111111	1,111111	20	0	
708	1,073297	1,111111	1,111111	20	0	
709	1,073897	1,111111	1,111111	20	0	
710	1,073897	1,111111	1,111111	20	0	
711	1,073511	1,111111	1,111111	20	0	
712	1,072496	1,111111	1,111111	20	0	
713	1,072637	1,111111	1,111111	20	0	
714	1,073462	1,111111	1,111111	20	0	
715	1,071936	1,111111	1,111111	20	0	
716	1,073131	1,111111	1,111111	20	0	
717	1,073391	1,111111	1,111111	20	0	
718	1,073323	1,111111	1,111111	20	0	
719	1,073658	1,111111	1,111111	20	0	
720	1,073817	1,111111	1,111111	20	0	
721	1,072820	1,111111	1,111111	20	0	
722	1,072263	1,111111	1,111111	20	0	
723	1,072948	1,111111	1,111111	20	0	
724	1,071978	1,111111	1,111111	20	0	
725	1,073646	1,111111	1,111111	20	0	
726	1,072591	1,111111	1,111111	20	0	
727	1,072248	1,111111	1,111111	20	0	
728	1,071498	1,111111	1,111111	20	0	
729	1,073306	1,111111	1,111111	20	0	
730	1,072820	1,111111	1,111111	20	0	
731	1,071718	1,111111	1,111111	20	0	
732	1,073229	1,111111	1,111111	20	0	
733	1,074421	1,111111	1,111111	20	0	
734	1,073786	1,111111	1,111111	20	0	
735	1,073488	1,111111	1,111111	20	0	
736	1,074165	1,111111	1,111111	20	0	
737	1,074717	1,111111	1,111111	20	0	
738	1,072567	1,111111	1,111111	20	0	
739	1,072557	1,111111	1,111111	20	0	
740	1,073111	1,111111	1,111111	20	0	
741	1,074336	1,111111	1,111111	20	0	
742	1,073373	1,111111	1,111111	20	0	
743	1,073264	1,111111	1,111111	20	0	
744	1,073220	1,111111	1,111111	20	0	
745	1,074440	1,111111	1,111111	20	0	
746	1,073317	1,111111	1,111111	20	0	
747	1,074074	1,111111	1,111111	20	0	
748	1,073684	1,111111	1,111111	20	0	
749	1,073468	1,111111	1,111111	20	0	
750	1,073311	1,111111	1,111111	20	0	
751	1,073264	1,111111	1,111111	20	0	
752	1,074272	1,111111	1,111111	20	0	
753	1,074327	1,111111	1,111111	20	0	
754	1,072788	1,111111	1,111111	20	0	
755	1,072869	1,111111	1,111111	20	0	
756	1,072883	1,111111	1,111111	20	0	
757	1,072994	1,111111	1,111111	20	0	
758	1,072917	1,111111	1,111111	20	0	
759	1,073258	1,111111	1,111111	20	0	
760	1,073617	1,111111	1,111111	20	0	
761	1,072924	1,111111	1,111111	20	0	
762	1,072620	1,111111	1,111111	20	0	
763	1,073110	1,111111	1,111111	20	0	
764	1,072758	1,111111	1,111111	20	0	
765	1,073627	1,111111	1,111111	20	0	
766	1,072034	1,111111	1,111111	20	0	
767	1,072670	1,111111	1,111111	20	0	
768	1,073055	1,111111	1,111111	20	0	
769	1,073654	1,111111	1,111111	20	0	
770	1,074870	1,111111	1,111111	20	0	
771	1,074412	1,111111	1,111111	20	0	
772	1,074012	1,111111	1,111111	20	0	
773	1,074231	1,111111	1,111111	20	0	
774	1,074070	1,111111	1,111111	20	0	
775	1,073386	1,111111	1,111111	20	0	
776	1,074008	1,111111	1,111111	20	0	
777	1,074290	1,111111	1,111111	20	0	
778	1,072807	1,111111	1,111111	20	0	
779	1,072967	1,111111	1,111111	20	0	
780	1,073374	1,111111	1,111111	20	0	
781	1,073505	1,111111	1,111111	20	0	
782	1,072921	1,111111	1,111111	20	0	
783	1,073174	1,111111	1,111111	20	0	
784	1,073784	1,111111	1,111111	20	0	
785	1,073187	1,111111	1,111111	20	0	
786	1,073354	1,111111	1,111111	20	0	
787	1,073251	1,111111	1,111111	20	0	
788	1,073030	1,111111	1,111111	20	0	
789	1,074129	1,111111	1,111111	20	0	
790	1,074158	1,111111	1,111111	20	0	
791	1,072593	1,111111	1,111111	20	0	
792	1,074032	1,111111	1,111111	20	0	
793	1,073075	1,111111	1,111111	20	0	
794	1,073369	1,111111	1,111111	20	0	
795	1,074465	1,111111	1,111111	20	0	
796	1,073516	1,111111	1,111111	20	0	
797	1,072818	1,111111	1,111111	20	0	
798	1,073545	1,111111	1,111111	20	0	
799	1,073656	1,111111	1,111111	20	0	
800	1,074611	1,111111	1,111111	20	0	
801	1,073625	1,111111	1,111111	20	0	
802	1,073968	1,111111	1,111111	20	0	
803	1,073317	1,111111	1,111111	20	0	
804	1,073113	1,111111	1,111111	20	0	
805	1,073446	1,111111	1,111111	20	0	
806	1,073729	1,111111	1,111111	20	0	
807	1,072430	1,111111	1,111111	20	0	
808	1,072772	1,111111	1,111111	20	0	
809	1,072296	1,111111	1,111111	20	0	
810	1,072426	1,111111	1,111111	20	0	
811	1,073681	1,111111	1,111111	20	0	
812	1,073604	1,111111	1,111111	20	0	
813	1,074794	1,111111	1,111111	20	0	
814	1,073777	1,111111	1,111111	20	0	
815	1,074425	1,111111	1,111111	20	0	
816	1,073878	1,111111	1,111111	20	0	
817	1,072955	1,111111	1,111111	20	0	
818	1,073998	1,111111	1,111111	20	0	
819	1,073389	1,111111	1,111111	20	0	
820	1,072982	1,111111	1,111111	20	0	
821	1,073523	1,111111	1,111111	20	0	
822	1,073959	1,111111	1,111111	20	0	
823	1,073151	1,111111	1,111111	20	0	
824	1,073919	1,111111	1,111111	20	0	
825	1,073375	1,111111	1,111111	20	0	
826	1,072414	1,111111	1,111111	20	0	
827	1,072725	1,111111	1,111111	20	0	
828	1,072696	1,111111	1,111111	20	0	
829	1,073443	1,111111	1,111111	20	0	
830	1,072034	1,111111	1,111111	20	0	
831	1,073296	1,111111	1,111111	20	0	
832	1,073810	1,111111	1,111111	20	0	
833	1,073668	1,111111	1,111111	20	0	
834	1,073248	1,111111	1,111111	20	0	
835	1,072677	1,111111	1,111111	20	0	
836	1,072983	1,111111	1,111111	20	0	
837	1,073963	1,111111	1,111111	20	0	
838	1,073422	1,111111	1,111111	20	0	
839	1,072338	1,111111	1,111111	20	0	
840	1,072710	1,111111	1,111111	20	0	
841	1,072703	1,111111	1,111111	20	0	
842	1,072457	1,111111	1,111111	20	0	
843	1,073271	1,111111	1,111111	20	0	
844	1,072925	1,111111	1,111111	20	0	
845	1,073310	1,111111	1,111111	20	0	
846	1,073147	1,111111	1,111111	20	0	
847	1,073891	1,111111	1,111111	20	0	
848	1,073217	1,111111	1,111111	20	0	
849	1,073397	1,111111	1,111111	20	0	
850	1,072755	1,111111	1,111111	20	0	
851	1,073164	1,111111	1,111111	20	0	
852	1,072774	1,111111	1,111111	20	0	
853	1,073649	1,111111	1,111111	20	0	
854	1,073662	1,111111	1,111111	20	0	
855	1,073325	1,111111	1,111111	20	0	
856	1,073526	1,111111	1,111111	20	0	
857	1,073606	1,111111	1,111111	20	0	
858	1,073241	1,111111	1,111111	20	0	
859	1,073164	1,111111	1,111111	20	0	
860	1,072166	1,111111	1,111111	20	0	
861	1,072839	1,111111	1,111111	20	0	
862	1,072582	1,111111	1,111111	20	0	
863	1,073125	1,111111	1,111111	20	0	
864	1,074053	1,111111	1,111111	20	0	
865	1,073673	1,111111	1,111111	20	0	
866	1,073953	1,111111	1,111111	20	0	
867	1,073331	1,111111	1,111111	20	0	
868	1,074229	1,111111	1,111111	20	0	
869	1,073459	1,111111	1,111111	20	0	
870	1,073692	1,111111	1,111111	20	0	
871	1,072065	1,111111	1,111111	20	0	
872	1,073202	1,111111	1,111111	20	0	
873	1,073421	1,111111	1,111111	20	0	
874	1,074467	1,111111	1,111111	20	0	
875	1,073990	1,111111	1,111111	20	0	
876	1,073764	1,111111	1,111111	20	0	
877	1,074183	1,111111	1,111111	20	0	
878	1,073719	1,111111	1,111111	20	0	
879	1,072723	1,111111	1,111111	20	0	
880	1,073507	1,111111	1,111111	20	0	
881	1,072628	1,111111	1,111111	20	0	
882	1,073642	1,111111	1,111111	20	0	
883	1,073732	1,111111	1,111111	20	0	
884	1,074178	1,111111	1,111111	20	0	
885	1,074632	1,111111	1,111111	20	0	
886	1,073674	1,111111	1,111111	20	0	
887	1,073433	1,111111	1,111111	20	0	
888	1,074325	1,111111	1,111111	20	0	
889	1,073796	1,111111	1,111111	20	0	
890	1,072654	1,111111	1,111111	20	0	
891	1,073814	1,111111	1,111111	20	0	
892	1,073990	1,111111	1,111111	20	0	
893	1,071752	1,111111	1,111111	20	0	
894	1,073828	1,111111	1,111111	20	0	
895	1,073256	1,111111	1,111111	20	0	
896	1,073870	1,111111	1,111111	20	0	
897	1,073855	1,111111	1,111111	20	0	
898	1,074837	1,111111	1,111111	20	0	
899	1,074428	1,111111	1,111111	20	0	
900	1,074138	1,111111	1,111111	20	0	
901	1,073913	1,111111	1,111111	20	0	
902	1,074884	1,111111	1,111111	20	0	
903	1,074186	1,111111	1,111111	20	0	
904	1,073663	1,111111	1,111111	20	0	
905	1,074039	1,111111	1,111111	20	0	
906	1,073913	1,111111	1,111111	20	0	
907	1,073667	1,111111	1,111111	20	0	
908	1,073941	1,111111	1,111111	20	0	
909	1,073878	1,111111	1,111111	20	0	
910	1,074311	1,111111	1,111111	20	0	
911	1,073284	1,111111	1,111111	20	0	
912	1,073583	1,111111	1,111111	20	0	
913	1,072626	1,111111	1,111111	20	0	
914	1,074439	1,111111	1,111111	20	0	
915	1,073474	1,111111	1,111111	20	0	
916	1,073677	1,111111	1,111111	20	0	
917	1,074167	1,111111	1,111111	20	0	
918	1,074070	1,111111	1,111111	20	0	
919	1,072856	1,111111	1,111111	20	0	
920	1,072812	1,111111	1,111111	20	0	
921	1,073547	1,111111	1,111111	20	0	
922	1,072658	1,111111	1,111111	20	0	
923	1,073029	1,111111	1,111111	20	0	
924	1,073445	1,111111	1,111111	20	0	
925	1,073889	1,111111	1,111111	20	0	
926	1,073645	1,111111	1,111111	20	0	
927	1,073142	1,111111	1,111111	20	0	
928	1,074319	1,111111	1,111111	20	0	
929	1,073919	1,111111	1,111111	20	0	
930	1,075460	1,111111	1,111111	20	0	
931	1,074298	1,111111	1,111111	20	0	
932	1,074401	1,111111	1,111111	20	0	
933	1,073523	1,111111	1,111111	20	0	
934	1,074133	1,111111	1,111111	20	0	
935	1,073588	1,111111	1,111111	20	0	
936	1,072769	1,111111	1,111111	20	0	
937	1,073150	1,111111	1,111111	20	0	
938	1,073521	1,111111	1,111111	20	0	
939	1,073534	1,111111	1,111111	20	0	
940	1,074837	1,111111	1,111111	20	0	
941	1,073219	1,111111	1,111111	20	0	
942	1,072686	1,111111	1,111111	20	0	
943	1,072665	1,111111	1,111111	20	0	
944	1,073910	1,111111	1,111111	20	0	
945	1,074306	1,111111	1,111111	20	0	
946	1,073534	1,111111	1,111111	20	0	
947	1,073577	1,111111	1,111111	20	0	
948	1,072236	1,111111	1,111111	20	0	
949	1,073232	1,111111	1,111111	20	0	
950	1,074095	1,111111	1,111111	20	0	
951	1,075128	1,111111	1,111111	20	0	
952	1,074435	1,111111	1,111111	20	0	
953	1,074596	1,111111	1,111111	20	0	
954	1,073995	1,111111	1,111111	20	0	
955	1,075216	1,111111	1,111111	20	0	
956	1,073977	1,111111	1,111111	20	0	
957	1,073715	1,111111	1,111111	20	0	
958	1,074764	1,111111	1,111111	20	0	
959	1,074264	1,111111	1,111111	20	0	
960	1,074175	1,111111	1,111111	20	0	
961	1,074648	1,111111	1,111111	20	0	
962	1,073595	1,111111	1,111111	20	0	
963	1,073151	1,111111	1,111111	20	0	
964	1,074965	1,111111	1,111111	20	0	
965	1,074982	1,111111	1,111111	20	0	
966	1,074568	1,111111	1,111111	20	0	
967	1,074204	1,111111	1,111111	20	0	
968	1,073321	1,111111	1,111111	20	0	
969	1,074503	1,111111	1,111111	20	0	
970	1,073746	1,111111	1,111111	20	0	
971	1,074437	1,111111	1,111111	20	0	
972	1,075167	1,111111	1,111111	20	0	
973	1,074341	1,111111	1,111111	20	0	
974	1,072777	1,111111	1,111111	20	0	
975	1,073990	1,111111	1,111111	20	0	
976	1,073367	1,111111	1,111111	20	0	
977	1,073433	1,111111	1,111111	20	0	
978	1,073628	1,111111	1,111111	20	0	
979	1,074317	1,111111	1,111111	20	0	
980	1,074230	1,111111	1,111111	20	0	
981	1,074300	1,111111	1,111111	20	0	
982	1,073685	1,111111	1,111111	20	0	
983	1,073760	1,111111	1,111111	20	0	
984	1,073763	1,111111	1,111111	20	0	
985	1,074492	1,111111	1,111111	20	0	
986	1,073217	1,111111	1,111111	20	0	
987	1,074057	1,111111	1,111111	20	0	
988	1,073830	1,111111	1,111111	20	0	
989	1,074548	1,111111	1,111111	20	0	
990	1,074514	1,111111	1,111111	20	0	
991	1,075135	1,111111	1,111111	20	0	
992	1,073144	1,111111	1,111111	20	0	
993	1,074524	1,111111	1,111111	20	0	
994	1,074787	1,111111	1,111111	20	0	
995	1,074777	1,111111	1,111111	20	0	
996	1,075016	1,111111	1,111111	20	0	
997	1,075136	1,111111	1,111111	20	0	
998	1,074466	1,111111	1,111111	20	0	
999	1,074034	1,111111	1,111111	20	0	
